[2018-02-23 00:09:52,454][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=116391936, init=134217728, max=116391936, used=60901928}, noHeadMomory=MemoryCommonEntity{committed=76804096, init=2555904, max=-1, used=73968608}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20447232, init=2555904, max=251658240, used=20372352}, currentMemory=MemoryCommonEntity{committed=20447232, init=2555904, max=251658240, used=19354368}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=49934336, init=0, max=-1, used=48671120}, currentMemory=MemoryCommonEntity{committed=49934336, init=0, max=-1, used=48671120}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6422528, init=0, max=1073741824, used=5972976}, currentMemory=MemoryCommonEntity{committed=6422528, init=0, max=1073741824, used=5972976}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=34603008, init=50331648, max=34603008, used=26128472}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=14680064, init=8388608, max=14680064, used=14223680}, currentMemory=MemoryCommonEntity{committed=14680064, init=8388608, max=14680064, used=14223680}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=20896176}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=20896176}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:33:56,209][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59166736}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24091672}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:33:57,210][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59166736}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24091672}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:33:58,210][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59582680}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24507616}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:33:59,212][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59582680}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24507616}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:34:00,212][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59582680}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24507616}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:34:01,213][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59998424}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24923360}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:34:02,214][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59998424}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24923360}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:34:03,215][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=59998424}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=24923360}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:34:04,216][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=60452496}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=25377432}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:34:05,217][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=60452496}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=25377432}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
[2018-02-23 01:34:06,218][onyxia-MEMORY-1][INFO][onyxia-memory-logger:83] MemoryInfoEntity{headMomory=MemoryCommonEntity{committed=114819072, init=134217728, max=114819072, used=60452496}, noHeadMomory=MemoryCommonEntity{committed=80543744, init=2555904, max=-1, used=76259728}, memoryPoolInfoEntityList=[MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=21089664}, currentMemory=MemoryCommonEntity{committed=21299200, init=2555904, max=251658240, used=18816192}, name='Code Cache', managerName='[CodeCacheManager]', objectName='java.lang:type=MemoryPool,name=Code Cache'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, currentMemory=MemoryCommonEntity{committed=52559872, init=0, max=-1, used=51185088}, name='Metaspace', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Metaspace'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, currentMemory=MemoryCommonEntity{committed=6684672, init=0, max=1073741824, used=6258448}, name='Compressed Class Space', managerName='[Metaspace Manager]', objectName='java.lang:type=MemoryPool,name=Compressed Class Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=50331648, init=50331648, max=50331648, used=50331648}, currentMemory=MemoryCommonEntity{committed=27787264, init=50331648, max=27787264, used=25377432}, name='PS Eden Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Eden Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=20971520, init=8388608, max=20971520, used=15914176}, currentMemory=MemoryCommonEntity{committed=19922944, init=8388608, max=19922944, used=9429456}, name='PS Survivor Space', managerName='[PS MarkSweep, PS Scavenge]', objectName='java.lang:type=MemoryPool,name=PS Survivor Space'}, MemoryPoolInfoEntity{peakMemroy=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, currentMemory=MemoryCommonEntity{committed=67108864, init=67108864, max=67108864, used=25645608}, name='PS Old Gen', managerName='[PS MarkSweep]', objectName='java.lang:type=MemoryPool,name=PS Old Gen'}]}
